"Date","MMM","ABT","ANF","ADBE","AMD","A","APD","AKS","AA","AAPL","ADI","T","BHI","AVP","AZO","BAC","BAX","NVS","BK","CHK","CVX","CB","CIEN","CI","CINF","CSCO","C","CTXS","CLX","CME","EBAY","ECL","ETR","FAST","FDX","FHN","F","GME","GD","GS","HRB","HAL","HOG","HD","IR","INTC","IP","JCP","JNJ","KIM","KLAC","K","KBH","JNPR","JPM","NEM","NSC","NBL","NOC","NUE","OXY","PFE","PBI","PPL"
"18/05/2011",93.94,25.751,75.69,34.87,8.67,36.991,91.41,14.65,16.69,48.553,42.6,31.2,70.82,30.15,282.5,11.79,32.737,61.46,28.72,28.329,102.86,69.35,25.66,49.65,31.14,16.65,41.24,82.81,70.35,59.448,13.839,52.86,68.84,33.17,93.65,10.53,15.12,26.68,74,140.84,16.49,46.96,37.2,37.46,39.279,23.88,31.242,37.69,66.5,19.32,42.83,57.16,11.23,38.93,44.08,53.8,72.11,44.98,64.69,42.93,98.035,21.18,24.63,26.121
"19/05/2011",94.71,25.56,75.57,35.41,8.64,36.584,92.01,14.37,16.67,48.647,42.31,31.4,70.57,29.97,277.15,11.69,32.715,61.84,28.7,28.291,103.87,69.2,26.2,49.53,31,16.66,41.38,83.04,70.57,59.884,13.845,52.68,69.19,33.17,94.58,10.52,15.12,27.32,73.88,139.34,16.36,46.9,37.16,37.39,39.957,23.54,31.222,37.96,66.39,19.41,41.21,57.31,11.28,39.05,44,54.06,72.71,44.6,65.16,42.84,96.289,21.03,24.85,26.159
"20/05/2011",93.56,25.603,74.22,35.31,8.62,36.255,91.27,14.13,16.26,47.889,41.8,31.32,70.12,29.98,276.6,11.58,32.775,61.39,28.19,28.963,102.57,68.61,26.26,49.14,30.69,16.53,41.02,84.28,69.95,59.67,13.67,52.38,69.04,32.855,93.82,10.27,15,27.88,73.03,134.99,16.33,47.18,36.56,37.05,39.255,23.22,30.867,36.1,65.69,18.975,41.2,57.14,11.46,38.86,43.13,54.08,72.26,44.84,64.5,41.8,96.308,20.69,24.63,26.242
"23/05/2011",92.49,25.479,74.65,34.43,8.49,35.111,90.63,14.08,15.98,47.771,41.03,31.08,68.68,29.72,276.78,11.42,32.079,60.41,27.81,28.566,101.37,67.89,25.74,48.49,30.19,16.35,40.16,82.1,70.13,59.068,13.312,52.67,67.5,32.4,92.04,10.27,14.8,27.66,71.39,135.84,16.26,46.16,36.36,36.82,38.441,22.86,29.674,36.02,65.56,18.83,40.7,56.79,11.36,37.75,42.55,54.27,71.78,43.815,65.14,41.55,94.917,20.59,24.32,26.029
"24/05/2011",91.97,25.517,74.77,34.14,8.39,34.818,91.05,14.44,16.11,47.456,40.45,31.16,70.29,29.98,293.3,11.46,32.297,61.06,27.49,29.247,102.27,67.78,25.22,47.49,29.9,16.27,40.51,81.65,70.35,58.018,12.972,52.69,67.23,32.32,91.48,10.35,14.66,27.62,70.95,136.34,16.61,47.5,36.21,36.55,38.545,22.61,29.684,36.11,65.78,18.84,40.59,56.49,11.29,36.55,42.34,55.21,71.18,44.49,65.6,41.94,98.323,20.52,24.09,25.806
"25/05/2011",92.69,25.345,74.59,34.13,8.43,35.054,92.42,14.72,16.33,48.111,39.96,31,73.78,29.15,297.98,11.38,32.069,61.67,27.39,29.322,103.25,67.62,26.02,47.48,29.87,16.19,40.33,82.44,69.71,57.258,12.921,53.1,66.7,32.93,91.84,10.25,14.58,27.75,70.53,136.24,15.93,49.87,36.24,36.63,39.087,22.68,29.94,35.86,66.29,18.91,41.08,56.21,11.45,36.7,42.27,55.61,72.14,45.055,64.92,41.78,99.973,20.78,23.76,25.75
"26/05/2011",92.82,24.948,75.77,34.54,8.48,35.318,92.75,15.04,16.37,47.857,40.38,31.11,74.5,29.13,296.61,11.46,32.199,62.24,27.47,29.398,103.36,67.65,25.97,48.7,30.11,16.25,40.22,86.39,69.43,56.822,12.904,53.3,67.22,33.02,91.36,10.44,14.56,27.75,70.2,136.26,15.9,50.66,36.59,36.19,39.159,22.5,30.147,35.98,65.51,19.09,41.34,56.78,11.84,36.98,42.45,55.83,72.01,45.395,64.36,41.89,100.711,20.9,23.75,25.741
"27/05/2011",93.47,24.665,76.35,34.29,8.49,35.468,93.96,15.29,16.48,48.201,40.55,31.29,73.46,29.26,296.71,11.69,32.112,63.09,27.72,29.426,103.21,68.58,26.52,49.47,30.09,16.46,40.97,87.16,69.29,56.63,12.913,53.99,67.77,32.85,91.9,10.46,14.6,28.21,71.26,138.66,15.97,50.15,36.86,36,39.534,22.21,30.473,36,66.77,19.16,41.62,56.44,12.15,37.05,42.79,56.39,72.57,46.195,64.89,42.09,102.227,20.93,23.77,25.852
"31/05/2011",94.38,25,75.77,34.63,8.68,35.661,95.09,15.3,16.81,49.69,41.17,31.56,73.93,29.71,294,11.75,32.335,64.52,28.11,29.644,104.91,68.82,26.75,49.89,30.42,16.8,41.15,87.62,70.48,57.152,13.119,54.88,68.15,33.18,93.64,10.51,14.92,27.98,74.22,140.73,16.2,50.15,37.16,36.28,39.83,22.51,30.778,35.43,67.29,19.51,43.1,56.99,12.28,36.61,43.24,56.57,73.31,46.6,65.29,42.34,103.455,21.45,23.89,26.159
"01/06/2011",91.44,24.842,74.27,34.12,8.37,34.324,92.1,14.52,16.09,49.359,39.86,31.17,71.97,29.3,293.11,11.24,31.889,63.48,27.13,28.745,102.49,67.96,25.48,49.18,29.77,16.38,39.65,84.83,69.34,55.574,12.894,54.28,67.38,31.685,91.43,10.06,14.23,27.47,71.8,136.17,16.23,49.03,35.98,35.4,37.89,22,29.773,33.99,66.48,18.66,41.36,56.45,11.83,32.97,41.76,55.67,70.79,45.245,63.75,40.94,99.455,21.05,23.47,25.945
"02/06/2011",91.46,24.522,73.98,34.26,8.235,34.453,91.87,14.79,16.2,49.443,39.84,30.97,73.6,28.83,289.65,11.29,31.862,63.47,27.33,28.897,101.12,68.35,25.72,49.73,29.67,16.25,40.01,86.1,68.6,55.706,13.165,54.33,67.25,31.81,91.52,10.05,14.18,27.26,71.42,134.38,16.15,50.15,36.44,35.09,38.098,22.085,29.881,33.07,66.48,18.43,41.72,55.49,11.69,33.62,41.61,55.14,71.62,45.055,63.8,40.91,99.56,21,23.52,25.862
"03/06/2011",90.7,24.44,72.44,33.27,7.97,33.917,89.63,14.99,15.92,49.063,39.08,30.65,74.58,28.26,285.48,11.28,31.476,63.62,26.9,28.878,101,68.1,24.83,49.61,29.44,16.01,39.85,83.56,67.48,54.414,12.753,54.1,66.61,31.36,90.15,10.07,14.01,26.73,70.6,135.33,16.11,50.28,35.87,34.63,37.403,21.73,29.457,32.26,66.09,18.68,40.72,54.92,11.49,32.33,41.57,54.75,70.72,44.82,63.5,40.4,99.953,20.84,23.24,25.769
"06/06/2011",90.62,24.412,70.45,32.84,7.8,33.652,89.61,14.41,15.61,48.291,39,30.36,72.23,28.05,285.64,10.83,31.319,63.01,26.59,28.074,99.68,67.24,24.08,47.98,29.18,15.99,38.07,82.15,67.27,53.228,12.441,53.88,66.44,31.38,87.75,9.82,13.91,26.57,70.7,133.9,15.89,48.04,36.86,34.29,36.868,21.829,29.231,31.49,66.05,18.1,40.56,54.96,11.23,31.45,40.53,53.44,70.37,43.615,63.17,40,97.786,20.74,23.17,25.565
"07/06/2011",90.85,24.584,69.9,33.01,7.71,34.11,90.6,14.53,15.69,47.434,39.44,30.31,72.58,27.92,284.5,10.65,31.585,63.02,26.55,28.121,99.47,67.31,24.21,48.23,29.28,15.51,37.58,81.98,67.37,53.196,12.593,54.1,67.13,31.38,86.76,9.81,13.95,26.18,70.66,132.99,15.93,48.1,36.57,34.33,36.581,22.06,29.359,31.64,65.5,18.34,41.12,55.33,11.07,32.62,40.72,52.94,71.28,43.69,63.34,40.04,97.325,20.74,23.13,25.639
"08/06/2011",90.91,24.656,66.28,32.24,7.62,34.138,90.8,14.45,15.41,47.463,38.54,30.34,72.69,27.62,288.53,10.54,31.4,62.52,26.22,27.989,99.95,66.28,20.29,48.24,29.06,15.3,36.81,80.31,66.84,52.448,12.864,53.58,67.34,31.26,85.59,9.68,13.7,26.27,70.4,131.59,15.59,47.69,35.91,34.1,35.775,21.82,28.383,30.71,66.14,18.11,40.35,55.48,10.76,32.11,40.39,52.34,70.53,43.7,63.13,39.49,98.313,20.68,22.84,25.166
"09/06/2011",91.96,24.656,66.64,32.215,7.64,34.832,92.65,14.69,15.5,47.356,38.44,30.33,74.7,27.67,291.94,10.65,31.998,61.66,26.56,28.14,101.23,66.83,19,50.4,29.42,15.31,37.77,81.49,67.1,53.25,12.904,54.39,67.88,31.34,86.21,9.64,13.8,26.5,70.49,133.53,15.77,48.98,36.37,34.33,35.863,21.76,28.817,30.72,66.78,17.67,40.87,55.79,10.78,31.9,40.98,52.92,71.44,44.34,63.65,39.67,99.723,20.75,22.84,25.166
"10/06/2011",90.73,24.354,65.09,31.67,7.59,34.46,91.17,15.215,15.28,46.557,37.87,30.34,72.09,27.36,290.2,10.8,31.297,60.63,26.27,27.657,99.67,65.99,19.04,49.09,29.19,15.12,37.92,80.01,66.62,53.654,12.61,53.8,67.77,30.97,85.38,9.6,13.35,26.26,69.37,135.92,15.39,48,35.4,33.47,35.192,21.38,27.9,29.92,66.09,17.23,39.95,54.89,10.53,30.77,41.05,52.1,70.37,43.335,62.51,39.98,99.176,20.11,22.61,25.008
"13/06/2011",91.3,24.594,65.61,31.66,7.54,33.988,92.33,14.75,15.1,46.657,37.48,30.55,70.96,27.55,288.88,10.97,31.525,61.11,26.66,26.787,98.93,65.74,18.51,49.26,28.86,15.06,39.17,79.8,66.76,54.404,12.567,54.04,68.84,31.31,85.92,9.89,13.14,26.25,69.64,137.53,15.39,46.86,34.82,33.51,34.171,21.385,27.18,30.11,66.59,17.19,39.66,55.41,10.65,29.91,41.67,51.9,70.59,42.61,63.53,39.46,97.977,20.46,22.48,25.175
"14/06/2011",92.59,24.541,67.33,32.09,7.67,35.018,93.26,15.33,15.41,47.491,37.89,30.79,72.34,27.92,289.87,10.8,31.884,61.63,26.92,27.412,100.6,65.74,18.86,50.41,29.22,15.08,38.78,81.54,67.04,54.956,12.525,55.14,69.37,32.26,87.43,9.96,13.43,26.43,70.44,137.1,15.78,47.89,36.29,34.75,35.072,21.82,27.476,35.37,67.1,17.39,40.62,54.96,11.12,30.46,41.605,52.31,72.11,43.455,64.47,40.71,100.51,20.58,22.81,25.286
"15/06/2011",91.03,24.551,65.38,31.13,7.5,33.874,90.9,15.14,14.96,46.679,36.96,30.35,70.38,27.32,289.55,10.5,31.552,60.58,26.02,27.203,98.41,64.25,18.11,49.22,28.7,14.84,38,77.42,66.3,54.232,12.062,54.9,68.32,31.84,86.49,9.86,13.15,26.12,70.85,134.85,15.42,46.77,35.82,33.88,34.322,21.42,26.677,34.12,66.16,17.16,39.55,54.32,10.94,29.37,40.68,52.31,71.01,42.265,63.5,39.8,97.987,20.19,22.38,25.008
"16/06/2011",91.58,24.551,63.88,30.8,7.19,33.652,90.43,14.33,14.79,46.451,36.73,30.43,69.84,27.22,289.78,10.6,31.514,60.55,26.23,26.645,99.43,64.76,17.26,49.04,28.88,15.05,37.63,75.81,66.81,55.004,11.982,54.49,68.61,32.46,86.48,9.84,12.83,26.2,71.28,136.09,15.38,46.39,36.11,34.5,34.825,21.42,26.253,34.27,66.32,17.42,38.39,54.74,11.15,29.49,40.36,51.69,70.21,41.865,64.72,39.46,98.63,20.24,22.54,25.24
"17/06/2011",91.78,24.728,65.48,30.47,7,33.917,90.04,14.16,14.72,45.751,36.58,30.77,69.35,27.36,291.71,10.68,31.694,60.24,26.2,26.504,99.17,64.31,16.73,48.89,28.88,14.97,38.3,74.19,67.54,55.576,12.134,53.95,69.35,32.81,86.99,10.22,12.77,26.44,71.67,137.23,15.4,46.02,36.74,34.53,34.841,21.19,26.194,34.29,66.29,17.73,38.1,54.92,11.34,29.33,40.8,51.59,70.97,41.71,64.69,39.45,98.025,20.26,22.47,25.129
"20/06/2011",92.56,24.89,66.39,30.95,6.89,34.596,91.18,14.18,14.78,45.046,36.74,30.96,69.29,27.61,292.24,10.6,32.557,60.42,26.06,26.579,99.91,64.49,16.96,50.05,28.535,15.14,38.16,74.795,67.86,55.784,12.13,54.22,69.4,33.09,87.5,10.08,12.94,26.8,72.77,135.14,15.55,46.43,36.98,34.77,34.905,21.325,27.052,35.19,66.51,18.02,38.18,55.25,11.66,29.51,40.48,51.82,71.61,41.78,65.73,39.73,97.364,20.27,22.55,25.249
"21/06/2011",93.43,25.005,67.93,32.01,7.22,35.626,92.5,14.45,15.37,46.471,37.55,31.11,70.64,28.27,292.43,10.83,32.487,60.68,26.32,27.232,101.59,64.85,17.59,50.51,28.54,15.51,39.31,77.21,67.78,56.562,12.534,54.87,69.39,33.82,89.13,10.08,13.32,27.51,73.4,135.96,16,47.13,37.92,35.43,35.663,21.65,28.373,35.86,66.49,18.16,38.97,54.99,11.7,30.25,40.91,53.3,73.18,42.925,66.55,40.32,98.227,20.43,22.78,25.472
"22/06/2011",92.8,24.919,65.87,30.01,7.06,35.004,92.97,14.51,15.29,46.087,37.32,30.88,70.71,27.82,292.87,10.79,32.411,60.41,26.04,27.421,101.07,64.79,17.99,49.75,28.34,15.36,39.51,76.1,67.43,56.266,12.351,54.51,68.79,33.525,91.44,10.02,13.36,26.54,73.36,134.52,16.06,47.11,37.57,34.93,35.424,21.395,28.333,34.88,66.07,18.27,38.85,54.67,11.83,29.53,40.69,54.09,73.2,42.735,66.51,40.29,96.817,20.28,22.67,25.212
"23/06/2011",92.34,24.842,66.9,30.44,7.06,35.311,92.98,14.47,15.28,47.319,37.98,30.72,70.25,27.68,292.61,10.71,32.047,59.82,25.44,27.402,99.36,64.48,18.56,49.32,28.18,15.47,39.41,77.15,67.23,55.874,12.311,54.52,68.22,33.7,92.96,9.85,13.47,26.26,72.9,132.36,16.07,47.07,38.18,35.65,35.551,21.71,28.54,35.01,65.67,18.04,39.46,54.12,11.85,30.27,40.07,53.98,72.37,42.815,66.17,40,95.339,20.65,22.66,25.138
"24/06/2011",90.89,24.761,64.62,29.97,6.9,34.675,92.99,14.22,15.23,46.621,37.32,30.44,67.27,27.53,291.6,10.52,31.781,59.31,24.64,26.494,97.9,63.95,17.76,48.42,28.13,14.93,39.59,76.24,66.29,56.042,11.932,54.42,68.17,33.42,91.87,9.54,13.24,26.12,72.29,130.91,15.85,45.87,38.07,35.08,34.426,21.2,28.373,34.24,65.06,18.08,39.03,54.76,11.76,30.02,39.49,52.27,71.67,42.66,66.35,39.56,94.447,20.08,22.12,25.129
"27/06/2011",92.25,24.833,65.24,30.89,6.92,34.932,93.01,14.3,15.28,47.434,37.84,30.76,68.14,27.45,292.84,10.85,32.014,59.63,24.65,26.485,98.9,64.73,17.82,49.41,28.35,15.05,39.99,78.94,66.25,56.202,12.083,54.55,69.24,34.25,92.85,9.52,13.46,25.79,73.26,130.71,15.94,46.23,38.34,35.2,34.745,21.34,28.747,34.31,65.25,18.26,39.8,54.82,11.79,30.5,39.88,52.32,72.12,42.85,66.97,39.48,94.898,20.17,22.22,25.351
"28/06/2011",93.02,25,66.98,30.79,6.95,36.098,94.84,14.75,15.65,47.894,38.28,31.02,70.74,27.76,292.9,10.82,31.96,59.98,24.48,26.967,100.35,64.71,18.09,51.14,28.455,15.13,40.15,79.3,66.56,56.796,12.189,55.06,69.16,35.63,94.02,9.4,13.33,26.35,73.74,129.26,16.25,48.69,39.1,36.06,34.801,21.49,28.846,35.2,65.91,18.44,40.14,55.17,11.92,30.44,39.54,52.76,73.03,44.34,68.11,39.69,96.817,20.55,22.38,25.685
"29/06/2011",93.11,24.957,67.38,31.15,6.89,36.176,94.09,15.51,15.82,47.72,38.3,31.26,71.46,27.77,291.32,11.14,32.313,60.45,25.44,27.478,101.28,66.08,18.37,51.27,28.99,15.335,41.5,78.3,67.4,57.604,12.988,55.32,68.29,36.01,93.63,9.53,13.42,25.99,73.9,132.53,16.17,49.82,39.41,35.98,35.057,21.39,28.747,34.93,66.31,18.66,39.74,55.19,10.08,30.82,40.45,53.52,74.21,44.675,68.81,40.24,98.687,20.67,22.79,25.871
"30/06/2011",94.85,25.177,66.92,31.45,6.99,36.548,95.58,15.76,15.86,47.953,39.14,31.41,72.56,28,294.85,10.96,32.427,61.11,25.62,28.083,102.84,65.82,18.38,51.43,29.18,15.61,41.64,80,67.44,58.318,13.582,56.38,68.28,35.99,94.85,9.54,13.79,26.67,74.52,133.09,16.04,51,40.97,36.22,36.246,22.16,29.398,34.54,66.52,18.64,40.48,55.32,9.78,31.5,40.94,53.97,74.93,44.815,69.35,41.22,99.8,20.6,22.99,25.825
"01/07/2011",96.67,25.407,68.72,31.53,7.11,37.185,96.45,15.98,16.31,49.037,39.97,31.68,72.93,27.98,297.62,11.09,32.72,61.15,26.06,28.471,104.09,66.26,18.65,52.2,29.47,15.86,42.88,80.78,68.27,59.344,13.78,56.76,68.38,36.65,96.52,9.7,14.02,26.93,75.81,136.65,16.31,51.29,42.09,36.73,37.563,22.53,30.177,35.03,67.3,18.73,41.45,55.4,10.17,31.97,41.58,53.74,76.93,45.18,70.33,41.57,101.22,20.75,23.37,26.001
"05/07/2011",96.14,25.436,71.41,31.52,7.14,36.941,96.29,16.37,16.39,49.919,39.46,31.63,73.89,27.72,297.14,11,32.688,61.51,25.7,28.651,105.12,65.3,17.95,52.09,29.2,15.67,42.57,81.06,67.97,59.34,13.738,56.39,67.33,36.59,95.5,9.43,14.1,27.4,74.9,134.5,16.07,52.15,42.85,36.59,36.589,22.44,29.447,34.36,67.62,18.97,40.61,55.14,9.94,31.79,41.03,54.37,75.96,45.65,69.99,41.21,102.4,20.78,23.14,25.871
"06/07/2011",97.24,25.493,72.47,31.65,7,37.056,96.8,16.37,16.24,50.251,39.63,31.23,74.02,27.42,297.75,10.74,32.97,61.58,25.95,28.547,105.08,65.29,17.53,52.04,29.09,15.56,42.01,82.22,68.18,59.27,13.855,56.62,67.45,36.47,96.78,9.36,13.96,27.31,74.63,133.89,16.25,52.66,42.34,36.57,36.741,22.75,29.625,34.19,67.55,19.08,39.74,55.5,9.63,31.5,40.56,54.55,76.43,45.38,70,40.82,101.479,20.78,23.2,25.936
"07/07/2011",97.97,25.618,74.36,32.07,7.15,37.456,97.79,16.61,16.49,51.029,40.19,31.23,75.38,28.74,298.38,10.92,33.171,61.8,26.39,28.859,106.59,66.16,17.94,51.86,29.39,15.9,42.63,82.69,68.36,59.798,14.028,56.64,68.01,36.55,98.5,9.58,14.12,27.22,75.6,135.01,16.37,54.3,43.09,37.05,37.331,23.23,30.128,33.73,67.92,19.37,42.53,55.73,9.8,32.8,41.32,54.97,76.99,46.01,68.5,41.51,103.215,20.23,23.36,26.066
"08/07/2011",97.62,25.517,73.07,31.54,6.95,35.919,97.02,16.22,16.38,51.387,39.62,31.14,75.07,28.53,298.28,10.7,33.095,62.15,25.8,28.925,105.89,65.64,17.51,51.85,29.02,15.74,42.03,82.98,68.12,58.9,14.066,56.5,67.94,36.63,97.56,9.42,13.88,26.85,74.66,134.08,16.12,54.04,42.94,36.62,36.733,23.09,29.832,32.96,67.57,19.5,42.25,55.17,9.76,32.06,40.74,54.76,75.68,45.715,67.96,40.93,101.939,20.16,22.9,26.001
"11/07/2011",96.56,25.445,71.37,30.98,6.76,35.104,95.3,15.45,15.91,50.571,38.54,30.8,72.92,28.21,295.5,10.35,32.53,61.47,25.07,28.14,104.41,64.49,17.02,50.15,28.47,15.43,39.79,79.19,70.05,57.438,13.851,56,67.29,36,95.08,9.32,13.32,25.95,73.74,132.02,15.77,52.49,41.97,36.36,35.95,22.85,29.516,31.81,67.27,19.15,42.29,55.11,9.6,31.45,39.43,54.25,74.67,44.63,67.31,39.82,97.613,20.04,22.55,25.778
"12/07/2011",95.88,25.498,71.69,30.35,6.43,34.374,94.74,15.37,15.71,50.536,36.56,30.77,72.43,28.01,297.59,10.21,32.71,61.31,25.1,28.159,104.39,64.82,16.7,50.35,28.45,15.6,39.07,76.37,70.14,57.818,13.578,55.8,67.34,34.48,94.08,9.52,13.12,24.81,72.98,130.31,15.76,52.22,41.64,36.11,36.086,22.45,29.211,32.09,67.03,19.34,41.31,55.57,9.82,31.18,39.39,55.32,73.92,44.745,66.82,39.65,97.872,20,22.36,25.945
"13/07/2011",96.19,25.249,73.17,30.07,6.48,34.424,94.92,15.71,15.85,51.146,36.26,30.82,74.83,28.12,296.94,10.2,32.911,61.65,25.16,28.32,105.09,65.02,16.54,51.12,28.37,15.57,39.47,75.88,68.99,57.898,13.628,56.08,67.34,34.5,94.25,9.72,13.27,24.23,72.65,129.92,15.77,52.62,42.14,36.13,36.645,22.48,29.566,32.1,67.63,19.2,41.63,55.41,9.55,31.03,39.62,56.77,74.61,45.185,66.5,39.82,98.774,19.99,22.34,25.862
"14/07/2011",94.98,25.436,73.35,29.35,6.44,33.845,93.94,15.19,15.46,51.11,35.89,30.58,73.6,27.94,297.88,10.07,33.133,61.35,25.09,28.575,104.67,64.77,15.94,52.06,28.08,15.43,39.02,74.4,68.43,57.858,13.548,55.48,67.48,34.24,93.06,9.48,13.09,23.83,71.37,129.89,15.44,51.83,41.8,35.96,36.102,22.27,29.25,31.85,67.66,19.08,40.75,55.29,9.54,30.36,40.35,56.75,74.04,44.925,65.52,39.23,99.148,19.91,22.09,25.685
"15/07/2011",95.47,25.378,74.03,29.29,6.43,33.666,94.29,15.55,15.48,52.131,35.77,30.31,75.49,28.11,297.28,10,33.03,61.54,25.1,31.176,106.19,64.57,16.27,51.66,27.82,15.59,38.38,76.47,74.55,58.49,13.809,55.72,67.34,34.3,92.2,9.6,13.09,23.59,70.36,130.16,15.37,53.08,41.84,35.91,35.719,22.37,29.447,31.57,67.45,19.35,40.95,55.24,9.35,30.63,39.98,57.38,73.91,46.495,64.62,39.49,101.047,19.75,22.13,25.778
"18/07/2011",94.6,25.139,74.46,28.77,6.18,32.508,92.92,15.24,15.17,53.4,35.46,30.12,77,27.9,295.36,9.72,32.764,60.82,24.64,31.11,106.23,63.69,15.61,51.61,27.46,15.435,37.74,75.18,73.04,57.186,13.761,55.01,67.22,33.62,90.46,9.35,12.9,23.42,69.46,129.33,15.14,53.12,41.41,35.69,34.753,22.28,28.886,31.36,67.09,19.19,40.53,54.97,9.23,30.03,39.83,58.09,73.44,46.025,64.37,38.92,100.97,19.64,21.87,25.555
"19/07/2011",94.27,25.307,77.1,29.4,6.48,33.566,94.2,15.57,15.44,53.836,36.09,30.33,78.66,28.45,298.33,9.57,33.361,62.17,24.73,31.838,107.48,63.87,16.27,51.53,27.86,15.66,38.02,77.43,72.57,57.88,14.209,55.39,66.79,34.44,91.77,9.39,13.09,23.71,69.93,128.49,15.23,55.38,45.11,36.11,35.519,23.06,29.369,31.73,66.72,19.72,42.44,55.41,9.52,31.58,40.39,57.75,74.63,47.05,64.41,39.55,102.611,19.94,22.21,25.583
"20/07/2011",94.25,25.072,76.26,29.16,6.6,33.552,94.13,15.51,15.51,55.271,36.11,30.23,78.56,28.5,295.59,9.85,33.046,62.47,24.94,31.895,107.1,63.73,16.55,51.9,27.89,15.82,38.62,75.29,74.34,57.1,13.961,51.31,67.43,34.18,92.19,9.38,13.08,23.28,69.94,132.75,15.28,55.27,44.99,36.41,35.735,22.99,29.674,31.31,66.24,19.82,42.4,55.36,9.45,31.15,40.96,58.02,75.09,47.05,64.98,39.8,101.862,19.9,22.29,25.676
"21/07/2011",95.84,25.287,76.22,29.56,6.5,33.552,95.41,15.82,15.77,55.327,36.49,30.28,79.5,28.9,295.52,10.23,33.905,62.48,25.87,32.141,109.43,65.26,16.85,52.55,28.58,16.35,40.32,73.875,74.22,57.338,14.072,53.2,68.99,34.47,93.08,9.64,13.28,23.32,71.57,135.58,15.47,56.93,45.66,36.72,32.75,22.81,30.512,31.7,66.47,20.09,42.985,55.92,9.51,30.32,42.29,58.51,76.65,48.435,65.55,40.63,103.675,20.1,22.46,26.01
"22/07/2011",95.38,25.335,77.14,29.72,7.75,33.53,91.9,15.81,15.83,56.186,37.06,30.32,79.9,28.69,295.85,10.13,33.568,61.82,25.76,32.529,108.97,65.78,17.66,52.62,28.4,16.46,40.26,75.27,74.36,57.14,14.099,53.05,68.31,34.25,92.79,9.52,13.31,23.47,70.8,135.49,15.51,57.2,45.91,36.52,32.231,23.13,30.423,31.42,66.72,20.3,44.11,55.91,9.42,31.27,42.19,58.66,76.21,48.785,65.27,41.1,103.483,20.07,22.41,25.992
"25/07/2011",95.07,25.158,76.61,29.65,7.63,33.18,91.8,15.52,15.65,56.929,36.4,29.91,79.94,28.09,294.94,10.01,33.329,62.67,25.7,32.037,108.1,65.49,17.47,52.01,28.36,16.28,39.91,74.48,72.69,56.958,14.226,51.98,68.78,34.32,91.88,9.38,13.17,23.63,71.15,136.85,15.46,57.27,45.71,36.65,31.736,23.03,30.335,31.22,66.25,20.04,44.04,55.89,9.15,30.67,41.69,58.41,76.45,48.815,65.12,40.7,102.994,19.81,22.25,26.344
"26/07/2011",89.93,24.967,77.03,29.63,7.66,32.065,90.97,12.81,15.48,57.63,36.79,29.94,79.75,28.24,295.16,10,32.949,62.82,25.71,32.264,107.57,65.88,17.58,51.56,28.29,16.29,39.715,74.51,73.3,57.02,14.487,50.88,68.51,33.83,91,9.36,12.94,23.76,70.32,137.6,15.34,56.55,45.51,36.39,31.608,22.895,30.216,31.48,65.92,19.99,43.71,55.79,9.06,31.17,41.44,58.38,75.55,48.735,65.4,39.71,100.558,19.63,22.14,26.446
"27/07/2011",88.08,24.799,73.6,28.5,7.51,30.363,89.88,12.42,14.93,56.084,34.85,29.96,78.12,27.74,289.15,9.68,32.177,61.94,25.1,31.592,105.63,68.38,15.69,50.01,27.74,15.69,38.27,70.94,73.63,55.702,14.041,50.15,68.14,33.27,89.14,9.06,12.37,23.5,68.63,134.72,15.03,55.01,43.93,35.625,30.028,22.53,29.447,30.93,65.23,19.25,41.77,55.55,8.66,24.66,40.67,57.32,76.12,47.665,62.68,39,97.268,19.3,21.78,26.567
"28/07/2011",87.57,24.699,73.3,28.02,7.42,30.162,89.06,12.13,14.83,55.974,34.69,29.26,78.17,26.65,285.84,9.79,31.889,61.4,25.23,31.621,105.03,67.13,15.555,50.21,27.71,16.01,38.18,72.82,72.69,56.766,14.036,50.07,67.27,33.86,87.86,8.98,12.32,23.56,67.75,135.84,14.97,54.87,43.46,35.15,29.836,22.55,30.098,30.98,65.08,19.09,41.71,55.82,8.55,23.79,40.68,57.73,76.51,49.505,60.71,38.92,95.685,19.36,21.85,26.4
"29/07/2011",87.14,24.555,73.12,27.71,7.34,30.148,88.73,12.15,14.73,55.783,34.4,29.26,77.38,26.23,285.45,9.71,31.601,61.2,25.11,32.491,104.02,66.98,15.46,49.77,27.33,15.97,38.34,72.04,71.59,57.838,13.784,50,66.8,33.65,86.88,8.99,12.21,23.58,68.14,134.97,14.96,54.73,43.39,34.93,29.868,22.33,29.28,30.76,64.79,19.03,39.82,55.78,8.49,23.39,40.45,55.61,75.7,49.84,60.51,38.89,94.179,19.249,21.55,25.89
"01/08/2011",86.77,24.149,75.28,27.67,7.22,29.168,88.53,11.65,14.75,56.679,34.08,29.52,75.43,25.85,282.25,9.81,31.08,61.18,25.2,32.491,105.38,66.21,14.82,47.63,27.08,15.83,38.48,70.87,71.12,57.564,13.895,49.77,66.41,32.92,86,8.87,12.35,23.11,67.51,134.15,14.56,54.43,42.57,34.25,29.749,22.24,29.142,30.45,64.41,18.72,39.92,55.31,8.47,23.02,40.44,55.33,75.24,49.81,59.6,38.46,93.795,19.01,21.17,26.001
