"Date","AMD","JNPR","IR","IP","KBH","HRB","ADI","MMM","KLAC","AVP","A","CSCO","FDX","CB","NEM"
"04/01/2010",9.7,27.18,28.934,26.796,14.02,22.66,31.67,83.02,36.92,32.12,22.382,24.69,83.45,49.27,48.45
"05/01/2010",9.71,26.75,28.647,27.742,14.46,22.34,31.62,82.5,36.51,32.25,22.139,24.58,84.54,48.16,48.58
"06/01/2010",9.57,26.03,28.44,27.426,14.36,21.81,31.56,83.67,36.37,31.99,22.06,24.42,83.84,47.5,49.61
"07/01/2010",9.47,26.16,28.727,26.381,15.8,21.91,31.31,83.73,36.57,31.18,22.032,24.53,82.93,47.77,49.29
"08/01/2010",9.43,26.25,29.222,26.549,15.97,22,31.49,84.32,37.12,31.47,22.025,24.66,84.99,47.5,49.62
"11/01/2010",9.14,26.2,29.94,26.234,16.38,22.1,31.31,83.98,36.96,30.93,22.039,24.59,87.25,48.01,50.18
"12/01/2010",8.65,25.86,29.31,26.303,15.72,21.97,30.01,84.05,35.67,32.17,21.774,24.2,86.58,48.11,48.52
"13/01/2010",9.15,26.48,29.278,26.243,15.74,22.27,30,83.78,36.09,31.99,21.946,24.64,85.82,48.27,48.75
"14/01/2010",9,26.34,29.525,25.859,15.68,23.07,29.97,83.5,35,32.32,22.275,24.95,86.29,48.73,48.42
"15/01/2010",8.84,26.58,29.581,25.711,15.3,22.72,28.96,83.37,33.34,32.26,21.76,24.4,85.11,48.21,47.61
"19/01/2010",9.01,26.87,29.924,26.579,15.45,22.91,29.47,85.12,33.64,32.8,22.025,24.85,85.9,48.82,48.44
"20/01/2010",8.87,26.05,29.725,25.908,15.32,22.82,28.93,84.72,33.23,32.32,21.903,24.41,84.06,48.74,46.41
"21/01/2010",8.99,26.12,29.27,24.104,14.96,22.67,29.06,82.7,32.85,32.1,21.824,23.98,81.6,48.41,44.44
"22/01/2010",7.88,24.95,28.128,24.084,14.35,22.22,27.76,81.48,30.86,31.84,20.859,22.97,80.29,47.89,44.43
"25/01/2010",8.07,25.37,27.945,24.153,14.28,22.24,28.01,81.83,30.96,31.82,21.059,22.99,80.69,48.44,44.13
"26/01/2010",8.09,24.86,27.745,24.124,14.59,21.73,27.6,81.63,30.67,31.19,20.945,22.9,80.76,48.55,44.24
"27/01/2010",8.19,25.02,27.043,23.542,15.13,22.02,27.7,82.3,30.85,31.12,20.859,23.15,80.42,48.96,44.19
"28/01/2010",7.88,24.49,26.572,22.744,15.26,21.78,27.15,80.75,29.38,31.01,20.516,22.52,79.07,48.83,43.99
"29/01/2010",7.46,24.83,25.909,22.586,15.28,21.52,26.96,80.49,28.2,30.14,20.044,22.47,78.35,49.27,42.86
"01/02/2010",7.98,25.06,26.364,23.562,15.29,21.58,27.52,80.44,29.19,31.17,20.831,22.73,80.67,49.02,45.54
"02/02/2010",7.91,25.17,27.53,23.68,16.21,21.69,27.78,80.43,29.1,32.47,21.095,23.02,82.33,49.56,45.27
"03/02/2010",7.81,25.33,27.57,22.349,16.09,21.67,27.65,81.5,29.29,32.6,21.124,23.07,82.12,49.66,45.87
"04/02/2010",7.19,24.89,26.388,21.837,15.34,21.1,26.5,79.21,28.31,30.3,20.788,23.16,78.85,48.13,43.54
"05/02/2010",7.35,25,26.268,22.349,14.92,20.88,26.9,78.54,28.79,29.24,20.859,23.7,76.69,48.33,46.23
"08/02/2010",7.42,24.91,26.245,22.192,15.45,20.96,26.8,77.53,28.72,29.21,20.881,23.499,76.69,48.31,44.41
"09/02/2010",7.54,25.12,26.787,22.596,15.7,21.12,27.12,78.72,29.17,29.46,21.031,23.89,79.22,48.7,45.82
"10/02/2010",7.64,25.02,26.652,22.093,15.89,20.8,27.05,78.62,28.99,29.32,20.916,23.76,78.29,48.79,45.33
"11/02/2010",7.84,25.26,27.123,22.054,16.5,20.78,27.67,80.27,29.48,29.69,20.995,23.93,79.53,48.78,46.76
"12/02/2010",7.87,24.76,24.951,22.251,16.62,20.85,27.99,79.18,29.67,29.34,21.438,23.76,78.55,48.81,46.53
"16/02/2010",8.06,25.45,25.446,23.759,16.97,20.88,28.6,80.47,30.82,30.15,21.631,24,79.97,49.49,47.42
"17/02/2010",8.03,25.62,25.965,23.375,16.81,21.04,28.38,80.14,30.43,30.53,21.903,24.07,79.94,49.75,47.24
"18/02/2010",7.95,25.94,26.532,23.887,16.65,21.3,29.57,81.11,30.25,30.95,22.153,24.28,80.1,50.32,48.41
"19/02/2010",7.93,27.44,26.628,23.907,16.68,21.12,29.75,81.52,30.58,30.32,22.311,24.36,81.76,50.39,48.54
"22/02/2010",7.9,27.21,26.556,23.651,16.8,20.16,29.89,80.68,30.33,30.37,22.275,24.3,82.36,50.7,47.73
"23/02/2010",7.79,26.9,25.949,23.67,16.22,19.73,29.15,79.71,28.89,30.28,22.06,24.05,81.49,50.29,46.58
"24/02/2010",8.05,27.95,25.861,23.562,16.21,17.32,29.49,80.07,29.09,30.85,22.332,24.34,83.08,50.33,46.48
"25/02/2010",7.89,28,25.534,23.552,16.28,17.34,29.63,79.74,28.9,30.29,22.232,24.33,83.18,50.37,49.02
"26/02/2010",7.91,27.98,25.47,22.842,16.28,17.28,29.24,80.15,29.13,30.44,22.497,24.33,84.76,49.99,49.28
"01/03/2010",8.21,28.53,26.093,23.838,16.58,17.15,29.82,80.58,30.14,30.97,22.947,24.6,85.81,50.43,50.28
"02/03/2010",8.38,28.57,26.205,24.676,16.51,16.88,29.62,81.13,30.26,30.94,23.14,24.61,85.41,50.35,51.7
"03/03/2010",8.35,28.76,26.859,24.844,16.87,16.91,29.19,81,30.23,31.06,23.197,24.84,86.14,50.55,51.94
"04/03/2010",8.5,28.67,26.484,24.627,16.72,16.82,29.07,81.02,30.03,30.8,23.069,24.95,86.36,50.85,50.86
"05/03/2010",8.61,29.1,27.091,24.991,17.25,16.69,29.5,82.44,30.29,31.26,23.712,25.21,86.95,51.49,51.55
"08/03/2010",8.64,29.6,27.162,24.893,17.48,16.74,29.52,81.31,30.13,31.38,23.598,26.13,86.67,51.82,51.06
"09/03/2010",8.63,29.89,27.011,24.735,17.64,16.68,29.25,81.99,29.75,31.31,23.791,26.13,86.85,50.43,51.17
"10/03/2010",8.92,30.39,27.051,24.755,17.48,16.57,30.08,81.56,30.13,31.44,24.07,25.872,87.26,49.94,50.27
"11/03/2010",8.95,30.46,27.713,24.844,17.6,16.86,29.17,81.26,29.99,31.61,24.013,25.97,86.49,50.24,50.42
"12/03/2010",8.93,29.94,27.785,24.982,17.49,16.81,28.98,81.38,29.45,32.03,23.898,25.88,86.18,50.2,50.04
"15/03/2010",8.92,30.07,27.889,24.558,17.18,16.84,28.92,81.26,28.09,32.06,23.82,26.08,87.83,50.81,49.73
"16/03/2010",9.4,30.4,28.495,25.021,17.56,16.94,30.01,81.66,29.01,32.46,23.898,26.15,88.63,51.26,51.34
"17/03/2010",9.67,30.69,28.088,26.638,17.65,16.87,30.43,82.18,29.42,32.91,23.87,26.26,89.8,51.5,51.23
"18/03/2010",9.39,30.25,28.2,26.046,17.64,16.99,30.16,83.67,29.09,32.64,23.927,26.34,92.67,51.52,51.27
"19/03/2010",9.11,29.89,27.833,25.455,17.33,16.91,29.75,81.96,28.79,32.1,23.898,26.15,91.05,52.7,50.76
"22/03/2010",9.31,30.14,28.424,25.681,17.44,17.13,30.07,81.84,29.77,32.61,24.113,26.28,89.68,52.43,51.4
"23/03/2010",9.45,30.88,28.855,25.79,17.15,17.62,30.43,82.35,31.09,32.88,24.392,26.64,91.63,52.79,51.45
"24/03/2010",9.23,30.46,27.857,25.839,16.73,17.46,29.06,81.61,30.66,32.08,24.241,26.45,90.24,52.88,49.72
"25/03/2010",9.03,30.73,27.554,24.853,16.78,17.36,28.94,80.93,30.88,31.99,24.706,26.43,90.94,52.67,48.35
"26/03/2010",9.02,30.49,27.649,24.636,17.1,17.68,28.49,81,30.41,33.25,24.535,26.469,91.35,52.76,49.38
"29/03/2010",9.11,30.65,27.657,24.794,16.96,17.78,28.82,81.36,30.61,33.96,24.599,26.51,92.23,52.69,50.37
"30/03/2010",9.27,30.87,27.841,24.903,16.89,17.87,29.01,84.28,30.88,34.14,24.756,26.65,92.82,52.61,50.74
"31/03/2010",9.27,30.68,27.833,24.262,16.75,17.8,28.82,83.57,30.925,33.87,24.592,26.03,93.4,52.3,50.93
"01/04/2010",9.37,30.45,28.376,24.883,16.67,18.05,28.82,83.85,31.11,34.13,24.706,25.83,92.17,52.82,52.91
"05/04/2010",9.53,30.86,28.974,25.139,16.99,18.14,29.45,84.19,32.11,33.9,24.899,26.17,92.46,52.56,53.81
"06/04/2010",9.35,31.64,29.086,25.543,16.51,18.01,29.29,84.35,31.94,33.74,24.713,26.22,92.37,52.73,53.27
"07/04/2010",9.66,31.49,29.262,26.628,16.32,18.1,29.46,83.66,31.69,33.78,24.52,26.34,90.67,53.56,54.09
"08/04/2010",9.42,31.27,29.381,27.032,16.26,18.3,28.99,82.95,31.09,33.83,24.306,26.28,90.72,53.3,53.9
"09/04/2010",9.3,31.65,29.796,27.081,16.42,18.33,29.11,83.49,31.52,34.33,24.477,26.6,91.26,53.44,54.21
"12/04/2010",9.42,31.6,29.892,26.756,16.47,18.44,29.55,83.28,31.66,34.76,24.463,26.53,90.82,53.05,53.55
"13/04/2010",9.56,31.25,29.533,26.845,16.73,18.28,29.78,83.94,31.98,31.99,24.241,26.44,90.72,53.4,53.78
"14/04/2010",9.89,31.81,29.812,27.702,17.23,18,31.35,84.39,33.288,33.13,24.606,26.88,94.01,53.89,53.55
"15/04/2010",10.16,31.98,30.188,27.702,17.14,17.82,31.35,85,33.19,33.56,25.479,27.21,95.62,53.35,53.03
"16/04/2010",9.81,31.21,29.661,27.456,17.1,17.94,30.58,83.76,33.38,33.86,25.221,26.98,93.87,52.62,52.15
"19/04/2010",9.58,31.18,29.741,27.052,17.09,18,30.41,83.9,33.26,33.73,25.143,27.07,92.55,52.42,52.22
"20/04/2010",9.77,31.56,30.371,27.032,17.41,18.11,30.75,85.27,33.45,33.76,25.951,27.18,92.04,52.71,51.53
"21/04/2010",9.78,29.82,30.523,27.772,17.75,17.72,30.29,85.7,33.44,33.6,25.836,27.24,91.5,52.45,51.91
"22/04/2010",9.86,29.7,31.129,27.969,18.87,17.67,30.42,86.05,34.45,33.01,26.058,27.32,91.71,52.2,52.44
"23/04/2010",9.76,30.07,29.613,28.225,19.33,18.07,30.67,86.58,34.48,33.4,26.201,27.47,92.81,53.13,53.1
"26/04/2010",9.97,29.75,30.204,28.008,18.89,17.76,31.13,87.44,34.61,33.74,26.33,27.57,92.5,52.65,53.19
"27/04/2010",9.58,29.27,29.286,26.667,18.01,18.07,30.04,87.97,33.66,32.69,25.9,27.01,89.72,52.4,53.26
"28/04/2010",9.55,29.01,29.174,26.796,18.21,18.34,30.25,88.24,33.6,32.64,26.201,27.038,90.84,53.65,54.77
"29/04/2010",9.72,29.36,29.741,27.604,18.88,18.91,30.85,89.33,34.69,32.67,26.623,27.53,92.58,53.14,55.8
"30/04/2010",9.07,28.41,29.517,26.362,18.53,18.31,29.93,88.67,34.06,32.33,25.929,26.93,90.01,53.19,56.08
"03/05/2010",9.29,28.99,30.371,26.263,19.08,18.92,30.09,89.81,35.3,31.9,26.294,27.54,92.47,52.87,54.93
"04/05/2010",8.68,28.14,29.222,24.656,18.28,18.54,29.4,87.68,33.89,30.99,25.286,26.558,89.37,52.08,54.28
"05/05/2010",8.58,28.38,29.812,24.41,18.18,18.34,29.24,86.59,33.04,30.21,24.856,26.55,88.56,52.26,53.52
"06/05/2010",8.27,27.59,28.895,23.01,17.36,17.4,28.08,84.24,31.9,29.16,23.798,25.488,85.99,50.62,54.64
"07/05/2010",8.38,26.73,28.128,22.832,16.3,17.18,27.74,82.63,31.14,28.59,22.79,24.71,83.14,50.54,53.39
"10/05/2010",8.99,28.18,30.02,24.439,17.56,18,29.18,85.97,32.69,29.51,24.449,26.13,87.72,51.54,55.49
"11/05/2010",9.07,27.94,30.419,23.946,17.56,17.34,28.86,85.04,32.67,28.79,24.363,25.96,88.11,51.63,58.2
"12/05/2010",9.49,28.92,31.616,24.577,17.74,17.39,29.36,86.44,33.22,28.53,24.892,26.74,89.76,53.79,58.71
"13/05/2010",9.42,28.03,31.936,23.966,16.53,17.27,28.58,85.59,32.12,28.4,24.871,25.53,87.98,53.72,57.13
"14/05/2010",8.8,27.5,30.93,23.444,16.21,16.97,27.78,84.68,30.98,27.51,24.213,24.94,85.91,53.03,57.68
"17/05/2010",8.85,27.99,30.922,23.266,16.36,17.04,28.35,84.68,31.57,28.17,24.449,24.87,85.89,53.31,57.04
"18/05/2010",8.42,27.2,30.339,22.606,15.96,16.75,27.6,84.02,30.55,27.67,22.933,24.363,84.06,52.75,56.06
"19/05/2010",8.47,26.87,29.573,22.201,15.79,16.83,28.77,82.54,30.7,27.21,23.305,24.26,84.09,52.83,54.51
"20/05/2010",8.09,25.58,28.336,21.452,15.09,16.06,28.12,79.58,29.86,26.33,22.196,23.31,81.1,49.96,52.07
"21/05/2010",8.4,26.39,28.639,21.965,15,16.37,28.64,80.7,30.23,26.66,22.411,23.46,83.06,49.94,52.34
"24/05/2010",8.09,26.13,28.495,21.442,14.72,16.06,28.47,79.59,29.51,25.95,22.454,23.37,81.47,49.15,52.34
"25/05/2010",8.15,26.26,28.463,21.916,14.7,15.89,28.67,79.47,29.75,26.12,22.339,23.31,80.71,48.71,53.54
"26/05/2010",8.22,26.05,28.839,22.024,14.52,15.85,28.48,79.17,29.58,26.18,22.518,22.89,81.64,48.43,53.16
"27/05/2010",8.8,27.26,30.076,23.424,14.72,16.24,29.72,81.43,31.26,27.06,23.419,23.67,84.16,49.81,54.93
"28/05/2010",8.57,26.62,29.78,22.901,14.48,16.08,29.17,79.31,30.77,26.49,23.14,23.16,83.49,49.16,53.82
"01/06/2010",8.14,24.83,29.916,21.925,13.73,15.83,28.87,78.07,29.93,25.86,22.511,23,81.29,48.56,54.64
"02/06/2010",8.54,25.29,30.738,22.645,14.01,16.14,29.81,78.74,30.85,26.12,23.04,23.35,83.32,49.33,55.71
"03/06/2010",8.69,25.81,31.265,23.059,13.86,16.33,30.37,78.34,31.633,26.29,23.169,23.72,83.98,50.09,54.32
"04/06/2010",8.105,24.67,29.717,21.62,13.08,15.73,29,76.1,29.915,25.73,21.692,22.955,79.37,48.44,53.715
"07/06/2010",7.71,24.3,28.974,20.782,12.31,15.55,27.96,74.74,28.41,25.82,21.524,22.76,76.52,48.49,55.16
"08/06/2010",7.77,24.34,29.11,21.334,12.26,15.53,28.09,74.92,28.35,27.11,21.338,22.955,78.68,49.37,56.45
"09/06/2010",7.61,23.98,28.902,21.561,12.17,15.17,27.87,74.79,28.08,27.36,21.109,22.78,77.55,49.43,55.7
"10/06/2010",8.01,24.56,29.773,22.694,13.23,15.87,28.62,77.43,29.02,28.2,21.774,22.773,80.26,50.63,56.11
"11/06/2010",8.12,24.99,30.1,23.956,12.98,15.86,29.04,78.3,29.16,28.09,21.975,22.908,80.63,51.26,56.25
"14/06/2010",8.28,24.87,30.395,24.696,12.8,15.74,28.88,78.14,29.3,28.17,22.497,22.755,81.47,51.39,54.94
"15/06/2010",8.82,25.53,31.64,25.829,13.15,15.99,30.36,79.77,30.39,28.72,23.026,23.33,83.01,52.32,56.33
"16/06/2010",8.9,25.16,31.576,25.297,12.93,15.87,30.6,80.88,30.26,28.55,23.333,23.29,78.07,52.11,58.33
"17/06/2010",8.91,25.29,31.329,25.159,12.54,15.93,30.65,81.03,30.4,28.86,23.219,23.169,78.11,52.55,59.68
"18/06/2010",8.83,25.5,31.465,25.366,12.3,15.8,30.52,81.18,30.8,28.74,23.319,23.49,78.7,53.08,61.25
"21/06/2010",8.8,24.95,31.92,25.938,12.08,15.7,30.28,81.47,31.55,28.65,23.19,23.34,78.58,53.36,59.48
"22/06/2010",8.58,24.43,31.153,24.006,11.89,15.27,29.58,80.03,30.78,28.71,22.897,22.97,76.2,53.5,59.52
"23/06/2010",8.56,24.43,30.802,24.844,12.41,15.37,29.8,80.12,30.91,28.36,22.861,22.86,76.59,52.88,59.08
"24/06/2010",8.13,23.71,30.531,23.384,12.22,14.96,29.27,78.18,29.79,27.45,21.996,22.57,75.96,52.79,58.95
"25/06/2010",8.09,23.72,30.331,24.242,11.12,15.55,29.12,78.9,29.88,27.49,21.946,22.183,75.96,53.2,61.67
"28/06/2010",8.05,24.19,29.541,23.651,11.32,16.25,29.22,78.98,30.01,27.78,21.867,22.42,75.13,53.38,61.46
"29/06/2010",7.48,23.22,28.16,22.073,11.07,15.71,28.24,78.49,28.27,27.07,20.888,21.62,71.51,51.77,61.15
"30/06/2010",7.32,22.82,27.53,22.31,11,15.69,27.86,78.99,27.88,26.5,20.33,21.31,70.11,51.48,61.74
"01/07/2010",7.39,23,26.883,22.615,10.82,15.53,27.92,78.55,27.16,26.87,20.223,21.26,72,51.2,58.99
"02/07/2010",7.17,24.08,26.596,22.27,10.59,15.24,27.87,77.67,27.21,26.46,19.872,21.13,71.41,50.83,58.76
"06/07/2010",7.04,24.09,26.723,22.014,10.39,15.3,27.89,78.14,27.3,26.77,19.844,21.34,70.7,50.86,58.62
"07/07/2010",7.39,25.49,27.186,22.803,11.14,15.49,29.44,80.52,28.66,27.83,20.43,22.48,72.89,51.89,59.99
"08/07/2010",7.37,25.43,27.338,22.823,10.97,14.22,29.08,81.22,28.7,28.07,20.602,22.55,73.68,52.22,60.34
"09/07/2010",7.34,25.77,27.17,23.335,11.37,14.6,29.3,82.16,29.8,28.27,20.487,22.7,74.22,54.69,61.93
"12/07/2010",7.36,26,27.059,22.99,10.85,14.37,29.36,82.26,29.51,28.42,20.165,22.86,74.16,55.02,61.58
"13/07/2010",7.52,26.73,28.001,23.799,11.51,14.58,30.05,83.55,31.27,29.19,20.559,23.09,77.29,55.88,61.68
"14/07/2010",7.44,27.1,27.913,23.453,11.15,14.46,29.6,83.05,30.54,29.29,20.516,23.74,78.73,55.2,61.72
"15/07/2010",7.41,26.86,27.881,23.256,11.26,14.61,29.73,83.06,30.52,29.3,20.309,23.92,77.22,55,60.7
"16/07/2010",7.37,25.9,27.434,22.458,10.52,13.98,29.21,80.95,29.23,28.69,19.329,22.75,74.61,53.7,58.9
"19/07/2010",7.44,26.6,27.921,22.734,10.32,14.61,30.01,81.22,30.04,28.61,19.694,22.73,74.99,53.32,58.02
"20/07/2010",7.6,26.69,28.511,23.937,11.08,14.69,30.05,82.19,30.46,28.46,19.679,23.05,75.91,53.5,58.99
"21/07/2010",7.4,26.51,28.783,23.158,10.65,14.84,29.57,82.3,29.71,28.19,19.722,22.56,74.03,52.47,58.17
"22/07/2010",7.61,27.41,29.373,24.242,11.06,15.05,30.61,84.75,30.83,29.1,20.537,23.27,78.53,52.91,59.01
"23/07/2010",7.82,28.09,29.765,24.627,11.73,15.23,30.86,86.17,31.19,29.44,20.952,23.35,78.96,52.75,59.05
"26/07/2010",8.07,28.85,30.419,25.139,12.2,15.52,31.2,87.32,31.83,29.9,21.195,23.61,83.39,52.82,58.1
"27/07/2010",8.21,28.08,30.363,25.129,11.93,15.63,31.04,86.8,31.57,29.98,20.645,23.3,82.37,53.47,55.78
"28/07/2010",7.98,27.8,30.124,23.779,11.21,15.48,30.31,86.69,30.91,29.53,20.58,23.39,82.84,52.97,55.4
"29/07/2010",7.78,27.6,29.892,23.749,11.34,15.45,29.74,86.34,30.82,30.27,20.13,23.21,82.07,52.97,55.72
"30/07/2010",7.49,27.78,29.9,23.858,11.38,15.68,29.71,85.54,31.67,31.13,19.972,23.07,82.55,53.08,55.9
"02/08/2010",7.65,28.1,30.331,24.824,11.87,15.83,30.09,87.41,32.26,31.83,20.609,23.8,84.6,53.26,55.6
"03/08/2010",7.51,28.02,29.932,24.163,11.33,15.58,29.87,87.21,32.37,31.44,19.908,23.82,83.63,53.32,55.47
"04/08/2010",7.52,28.48,30.315,24.193,11.26,15.41,30.24,88,32.7,31.47,20.23,24.14,85.96,54.25,56.25
"05/08/2010",7.5,28.31,30.451,24.282,11.18,15.01,30.23,87.72,32.52,31.06,20.351,24.17,85.75,53.74,56.71
"06/08/2010",7.45,27.99,30.004,23.72,11.27,14.87,30.17,87.29,32.3,31.11,20.544,24.07,85.32,53.56,57.04
"09/08/2010",7.42,28.58,29.996,23.355,12,14.78,30.49,88.03,32.52,31.1,21.324,24.77,87.29,54.2,57.24
"10/08/2010",6.83,28.69,29.485,22.586,11.5,14.73,29.89,87.11,31.43,31.06,21.067,24.31,87.1,54.16,57.4
"11/08/2010",6.49,27.67,28.248,21.561,10.97,14.21,29.09,84.1,29.78,29.85,20.18,23.73,83.13,52.43,56.04
"12/08/2010",6.57,25.78,28.144,21.561,10.41,14.23,28.23,84.01,29.118,29.69,19.686,21.36,81.94,52.97,57.75
"13/08/2010",6.49,25.63,28.168,21.561,10.32,14.13,28.07,84.01,29.1,29.4,19.558,21.36,80.8,53.42,56.72
"16/08/2010",6.62,25.87,28.016,21.285,10.29,14.06,28.36,83.43,29.05,29.48,19.422,21.91,80.98,53.52,57.71
"17/08/2010",6.63,26.22,28.799,21.679,10.52,14.01,28.81,84.09,29.725,29.94,20.938,22.05,83.76,54.55,58.38
"18/08/2010",6.57,26.47,28.839,21.561,10.81,13.93,30.08,83.61,30.28,29.85,21.052,22.41,84.04,54.4,59.49
"19/08/2010",6.42,26.68,28.376,20.979,10.36,13.72,29.67,81.81,29.93,29.44,20.409,22.22,81.58,53.32,58.44
"20/08/2010",6.25,27.24,28.112,20.91,10.2,13.47,29.62,80.66,29.72,29,20.423,22.23,81.23,53.51,58.02
"23/08/2010",6.14,27.18,27.705,20.713,9.8,13.66,29.91,81.08,29.01,29.79,19.994,21.68,81.44,53.48,57.58
"24/08/2010",5.99,26.79,26.803,20.249,10.04,13.36,29.32,80.45,28.6,29.48,19.565,21.13,79.09,52.88,57.12
"25/08/2010",6.13,26.76,26.699,20.033,10.5,13.4,29.01,80.75,29.04,29.36,19.801,21.21,78.75,53.39,58.74
"26/08/2010",5.87,26.79,26.604,19.599,10.16,13.47,28.96,79.78,28.6,28.96,19.672,20.7,78.76,53.44,59.44
"27/08/2010",6.08,27.24,27.019,20.092,10.56,13.59,29.22,81,29.13,29.61,19.994,20.81,80.46,54.34,59.95
"30/08/2010",5.78,26.91,26.452,19.688,10.4,13.37,28.38,79.65,28.41,28.95,19.794,20.32,78.78,53.43,59.92
"31/08/2010",5.61,27.2,25.965,20.171,10.31,12.83,27.88,78.55,28.008,29.1,19.286,19.985,78.05,53.47,61.32
"01/09/2010",5.76,27.63,26.891,21.275,11.45,12.94,28.5,81.01,28.99,29.31,20.23,20.26,81.37,54.62,60.32
"02/09/2010",5.93,28.28,27.386,21.679,11.66,12.57,29.19,81.87,29.77,29.92,20.888,20.52,81.72,54.53,61.53
"03/09/2010",6.09,28.99,27.673,22.073,11.92,13.3,29.59,83.48,30.35,30.44,21.345,21.04,82.75,55.24,60.87
"07/09/2010",5.95,28.57,27.242,21.699,11.55,12.51,28.67,82.14,28.66,29.96,20.73,20.58,81.98,54.2,62.07
"08/09/2010",5.83,28.85,27.45,21.275,11.57,12.88,28.82,82.75,28.76,30.42,20.623,20.64,83.81,55.03,61.57
"09/09/2010",5.86,28.3,27.306,21.738,11.62,12.93,28.81,82.96,28.91,30.79,20.688,20.61,84.28,55.63,60.22
"10/09/2010",5.81,28.28,27.609,22.073,11.65,12.93,27.93,83.94,28.43,30.47,20.673,20.62,84.16,55.55,60.68
"13/09/2010",6.18,29.22,27.833,22.734,12.11,12.87,28.73,84.86,29.29,30.42,20.831,21.26,84.62,56.68,60.42
"14/09/2010",6.27,29.31,27.593,22.359,12.02,12.84,29.15,84.63,29.81,30.6,20.859,21.45,85.09,57.36,62.85
"15/09/2010",6.22,29.5,27.019,22.576,11.73,13.16,28.9,84.58,30.01,31.28,21.031,21.59,85.94,57.71,62.9
"16/09/2010",6.15,29.74,27.538,22.458,11.27,12.97,29.48,84.95,31.08,31.16,21.481,21.93,82.72,57.79,63.18
"17/09/2010",6.12,30.01,27.849,23.128,11.26,12.98,29.91,86.07,31.05,31.07,21.846,21.863,82.28,57.9,63.01
"20/09/2010",6.09,30.37,28.487,21.659,11.96,13.23,30.02,87.41,31.55,31.78,22.189,21.75,82.91,58.8,63.27
"21/09/2010",6.171,30.27,28.695,21.679,12.31,12.9,30.02,86.55,32.285,31.55,22.275,21.64,83.63,58.71,64.13
"22/09/2010",6.26,29.56,28.448,21.048,11.99,12.91,29.31,86.63,32.01,31.68,21.996,21.67,84.3,57.63,64.94
"23/09/2010",6.4,29.47,27.833,20.575,11.71,12.74,29.45,85.53,32.81,31.8,21.853,21.53,82.66,56.85,63.85
"24/09/2010",6.84,29.78,28.168,21.521,12.11,13.07,30.87,86.96,33.45,32.19,22.947,22.09,84.23,58.05,63.4
"27/09/2010",7.02,31.03,27.841,21.413,11.95,12.74,31.01,86.19,33.81,31.5,22.883,22.11,84.07,57.57,62.65
"28/09/2010",6.95,31.26,28.384,21.107,11.73,12.79,31.67,87.04,34.9,32.87,23.126,21.863,84.71,58.42,64.23
"29/09/2010",7.28,30.92,28.511,21.127,11.39,12.68,31.57,87.17,35.12,32.27,23.298,21.87,86.37,57.74,63.9
"30/09/2010",7.11,30.35,28.503,21.442,11.33,12.95,31.38,86.71,35.23,32.11,23.862,21.9,85.5,58.25,62.81
"01/10/2010",7.05,30.3,28.663,22.044,11.34,12.59,31.39,87.62,35.01,32.12,24.12,21.91,85.64,58.19,63.68
"04/10/2010",6.94,30.75,28.783,21.216,11.2,12.41,31.03,86.7,34.24,31.53,23.305,21.76,85.43,58.1,62.74
"05/10/2010",6.98,32.59,29.661,21.955,11.3,12.71,32.01,88.86,35.16,32.13,23.627,21.985,87.83,59.5,63.67
"06/10/2010",6.86,31.22,30.467,22.034,11.27,12.91,31.6,89.89,34.7,31.69,23.362,22.3,87.38,59.1,64.72
"07/10/2010",6.87,31.37,30.635,21.64,11.06,12.86,31.91,88.9,35,31.79,23.741,22.39,86.74,59.01,63.03
"08/10/2010",7.05,31.47,30.85,21.876,11.22,13.82,32.34,89.16,34.45,32.93,24.17,22.48,88.69,58.91,62.89
"11/10/2010",7.24,31.68,30.81,22.073,11.04,14.21,32.49,88.25,34.52,33.16,24.134,22.47,88.4,59.18,62.54
"12/10/2010",7.3,31.91,30.81,22.399,10.92,14.14,32.56,88.15,34.69,34.54,24.084,22.62,87.98,59.69,62
"13/10/2010",7.22,31.64,31.185,22.832,11.11,13.69,31.42,89.14,34.96,35.49,24.535,23.18,89.75,59.69,63.18
"14/10/2010",7.139,31.3,30.97,22.783,11.19,12.31,31.42,89.07,34.96,34.88,24.477,23.07,89.39,59.74,62.54
"15/10/2010",7.12,31.94,30.922,23.197,11.17,12.36,31.67,89.14,35.67,34.86,24.656,23.36,89.62,59.67,61.88
"18/10/2010",6.96,31.97,31.002,23.7,11.24,10.94,31.55,89.66,35.65,34.39,24.785,23.295,89.47,60.4,62.49
"19/10/2010",6.95,30.54,30.323,22.773,11.08,10.85,31.27,88.55,35.16,34.34,24.327,22.97,87.14,59.41,59.93
"20/10/2010",6.82,32.13,30.674,23.306,10.76,10.73,31.54,89.47,35.59,33.81,24.785,23.4,88.92,60.57,60.48
"21/10/2010",6.89,31.69,31.098,23.187,10.71,10.62,31.4,90.55,35.9,33.85,24.849,23.26,88.57,60.43,59.22
"22/10/2010",6.89,31.94,31.409,23.345,10.74,10.78,32.01,90.44,35.99,34.43,24.849,23.48,88.86,60.38,59.37
"25/10/2010",7.26,32.02,31.824,23.621,10.79,10.78,32.27,90.9,36.81,33.02,24.957,23.61,89.56,60.72,59.37
